0.000000000000000000e+00,9.999999999999997780e-01,6.458454325997990964e-01,5.637915471162671111e-01,5.228388861845232327e-01,4.933091162974250210e-01,5.296323405889324931e-01,5.061833384184950546e-01,3.737610997027545068e-01,2.458016028731933034e-01,3.726075365086956026e-01,4.001333302944658499e-01,3.790733797971768126e-01,3.746920410120253564e-01,4.634634283307548230e-01,4.808701365326015775e-01,3.951110101641006622e-01,2.079344903996513949e-01,2.950471060457928729e-01,3.912256703998053808e-01,4.556566595110780327e-01,6.386735237593441639e-01,5.678595044198502251e-01,4.987399974931818747e-01,3.453483883420211953e-01,3.439530742314431677e-01,3.689057421451735763e-01,3.130359325576392848e-01,3.522591672213053471e-01,4.819694707054757998e-01,6.357586869099165483e-01,6.651106615985327153e-01,6.019256937147972053e-01,4.790453267679595228e-01,1.133720930232513524e-01,1.608770912040924372e-01,1.341239815941861480e-01,2.824806017504286615e-01,5.805615096072784809e-01,5.802177632899656601e-01,5.959242264576829484e-01,5.560393076023970593e-01,6.528359133126926395e-01,6.555833902679779612e-01,2.149452890286625006e-01,1.529222864483017474e-01,2.887621468832080041e-01,3.311584022332390020e-01,4.456731009027876667e-01,5.338854495510645393e-01,6.197799873069698151e-01,5.759062106423158411e-01,5.787132581297953493e-01,6.986448403907914440e-01,7.227015532197853531e-01,4.347851362181174295e-01,3.825689720687677209e-01,4.603683614472231511e-01,2.833512850794974725e-01,2.772114526669682277e-01,2.822965791412528347e-01,2.636110485788378810e-01,3.692498411179059303e-01,4.765544663056218155e-01,2.056916681408154091e-01,1.759719530270231758e-01,4.221346295806256421e-01,4.744612687762597147e-01,5.262379937138703667e-01,6.523047761279840984e-01,6.455650951570177654e-01,5.414895529203747060e-01,4.240510112583422142e-01,3.374167494906714637e-01,3.027558012999662651e-01,3.947789840004247708e-01,2.913496451183306135e-01,3.716574496542435213e-01,3.071131686547516892e-01,4.268099653799168891e-01,5.549862186853360413e-01,6.333770360658661502e-01,5.007572498996921695e-01,4.340085901887533737e-01,6.665619215211293636e-01,4.642866851889095869e-01,2.712011664891207374e-01,1.947580171409128980e-01,2.572366186247414532e-01,3.386935226838545532e-01,4.306594880367029532e-01,3.348314823012970010e-01,1.334880476484130440e-01,0.000000000000000000e+00,4.459642095321925126e-02,1.508520124904535464e-01,5.373652007861124957e-01,5.253546237827180221e-01,5.747421047072549527e-01,5.433182991518492599e-01,4.363247518360040544e-01,5.894989485975017374e-01,4.872804065587885702e-01,5.229777893171601022e-01,5.708418685985492402e-01,3.461641672429252026e-01,1.433145482859501385e-01,1.257130103464234594e-01,2.015164921088938854e-01,3.600410246147731641e-01,4.747749109563770276e-01,5.514590704587689629e-01,6.187785317705092325e-01,5.035039020727580805e-01,4.139238512225205113e-01,3.391642326533386154e-01,1.666587898655720323e-01,1.926906876206118113e-01,2.806266912283206238e-01,5.765712996001894908e-01,6.834654542324329896e-01,7.345679549548833620e-01,5.739320456788306046e-01,4.705407070960632154e-01,8.039034084287663973e-01,7.369538618282902576e-01,8.347304637217050072e-01,6.688195505127652041e-01,6.204636909322189808e-01,6.951143125587293525e-01,4.445991633717270020e-01,3.192924206078160410e-01,3.446264289038651896e-01,2.995054921009980831e-01,1.131942144850768273e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.906821209332434819e-02,9.952343664922835842e-02,3.337866038370833621e-01,4.303994856818462722e-01,3.563574895708896406e-01,3.332451953184829563e-01,1.869045897917800403e-01,1.929352976107736595e-01,7.352662415991844114e-01,7.598367004963790805e-01,7.826888450655928864e-01,6.588289272655885043e-01,6.511049150863001955e-01,6.248158712798499437e-01,3.757450949724585598e-01,2.625914430936759913e-01,1.610835061990414374e-01,4.342835643196920614e-01,5.360890551331038978e-01,4.142083776602660805e-01,1.379163978403354918e-01,1.299339205495115834e-01,1.390781529089757385e-01,2.070491518429236066e-01,2.951459816944463910e-01,3.814912524298819108e-01,5.224141711714267444e-01,5.778480815523749925e-01,7.900035237366225260e-01,7.762549773484224147e-01,7.282367016173623142e-01,5.412367372553603673e-01,4.090872594588361721e-01,5.562753804098861110e-01,5.695516323317733054e-01,4.914049309737293925e-01,4.814701240504035695e-01,5.848290795395527653e-01,4.818484954419588462e-01,5.004215735439174750e-01,4.612725880906580755e-01,5.285592590974559357e-01,5.954247680939133147e-01,6.122013992870449783e-01,6.842858918314220773e-01,6.915238375821104455e-01,8.859877493802201798e-01,7.142619092253497115e-01,5.368404087901268440e-01,4.891631336663451179e-01,3.523401930431617757e-01,3.801126788284321378e-01,3.470951284817616056e-01,3.689504354258943408e-01,3.308639529324608475e-01,3.229508578345843262e-01,2.652774207940709061e-01,3.986012035895853955e-01,2.565001392887040765e-01,2.086923326186607142e-01,2.968173155709337152e-01,2.182954412817821321e-01,2.563811132038686935e-01,2.957564299187360746e-01,3.950836027868511735e-01,2.336393305485380267e-01,1.552665141993152531e-01,1.914383370275842822e-01,8.154854225119123612e-02,6.802391668918517098e-02,2.294740664528163165e-01,3.842778508620057210e-01,4.504247983746765271e-01,4.873899566879202894e-01,5.483948614463400872e-01,5.238089235404217447e-01,4.055628099730910208e-01,3.242701015363138595e-01,2.515973067831822618e-01,2.751487284235025754e-01,3.427130249941185980e-01,3.696300205915861170e-01,3.101791715634725222e-01,3.689125047861949724e-01,5.228085847443537659e-01,5.012152127682085734e-01,4.706917304406026403e-01,4.580967567413658514e-01,5.089084201043476696e-01,5.404109133779471108e-01,5.306009153750892438e-01,3.862962620249561496e-01,3.131509224326336494e-01,2.639109426071328812e-01,2.483355183069555494e-01,2.129491043937079553e-01,2.105803647095179088e-01,2.779744296281272398e-01,2.806890264565886639e-01,2.729419901218150812e-01,2.781939553219459071e-01,2.904277175153673340e-01,3.430802697626944564e-01,3.361480207810174647e-01,2.921242373821435478e-01,3.299531560538326858e-01,2.986241979934831647e-01,2.703841278450127561e-01,2.753007678797310120e-01,2.367221425343366548e-01,2.409508890669300740e-01,4.171891820977506882e-01,3.920149768450116312e-01,3.437160338995894904e-01,2.306364378529153214e-01,2.203776828021908329e-01,2.354093240191623693e-01,2.610365714994493658e-01,2.599497942689374952e-01,3.403586188221048303e-01,2.702762502495872354e-01,2.706839971049816995e-01,2.643297240777400248e-01,2.148310843917613511e-01,2.310746717769127656e-01,2.015234421877245552e-01,2.114673374560105401e-01,2.593972072575603249e-01,2.914904428138029857e-01,2.782871733374676637e-01,3.272901490117092749e-01,3.965897549601606897e-01,4.039738886521995198e-01,3.224724302733612546e-01,2.910456154413978425e-01,2.907505175872842074e-01,2.741577051198511583e-01,2.873704652817536953e-01,2.582897453047614533e-01,3.628657162397850300e-01,4.382837995936057496e-01,4.719032736069763700e-01,4.058698376233493832e-01,3.740963109806223486e-01,3.769258700985034238e-01,3.277862613492388277e-01,2.977510802757308284e-01,2.522529461603610912e-01,2.610190615294065708e-01,2.828952486104654440e-01,3.107128703917929613e-01,2.308396707874074139e-01,2.139846873381969772e-01,2.354654398397180159e-01,2.276295785529711679e-01,2.330938680874368174e-01,2.433919015821288667e-01,2.517869593672585893e-01,2.368322910979010487e-01,2.269830905808376542e-01,2.774414287864352957e-01,2.957666570813515250e-01,2.940500052944159393e-01,2.901692060888088065e-01,2.793099185958212161e-01,2.714885525027739277e-01,5.907973587917050295e-01,6.604999870606178547e-01,7.730158045332604644e-01,7.231515672902073533e-01,7.212125969361284916e-01,7.250576074451604569e-01,8.153844294790033587e-01,7.819064443002838871e-01,6.976053762077265574e-01,6.164631468733201558e-01,5.149860434702713263e-01,4.715687102267294151e-01,5.299706538811852496e-01,5.841022207971295899e-01,6.749427035233122041e-01,6.871724688222151656e-01,6.798525896739224805e-01,5.926378633707933830e-01,5.735119147310250298e-01,7.444231933072753549e-01,8.348757329372649139e-01,7.543944936552264835e-01,7.080872091760737064e-01,6.376719455237909173e-01,5.523383511783066524e-01,5.322124152176730405e-01,5.919154148073051402e-01,7.440207008001067379e-01,7.744550951347575207e-01,6.993994251545743168e-01,7.118524640699996908e-01,6.927881337037016252e-01,6.453542285632183351e-01,5.874622137822944623e-01,4.861371458036796156e-01,5.969683710063904414e-01,5.483940003045262301e-01,5.499546985105006058e-01,5.275245484036297228e-01,5.945264749552805483e-01,6.958617592692313281e-01,6.938436342539020529e-01,6.583370509866046660e-01,6.017102920596144600e-01,4.832487780692886759e-01,4.232647407461591627e-01,4.571749370293680670e-01,4.767239606876207958e-01,5.878586463121671102e-01,7.156106649571318812e-01,7.500342840074214479e-01,6.836995115504143072e-01,6.719664961014180093e-01,7.322680921655688735e-01,8.087605590532556121e-01,8.218144943727265783e-01,7.476452677671359126e-01,6.300694380743738776e-01,5.557198624903332274e-01,5.453388575428048668e-01,4.990799527684091075e-01,4.611063337182024213e-01,4.386868221893012176e-01,3.954144861056851923e-01,3.486677466496050926e-01,4.079536348424941394e-01,5.058711904334192155e-01,6.265353290421504795e-01,7.611919673545131104e-01,8.078442449611067389e-01,7.678252043535476190e-01,7.703623232240417451e-01,7.001418345531638110e-01,6.098005349691666410e-01,5.667985290270012300e-01,5.113521357951684720e-01,4.898492892714871871e-01,5.843391640159207867e-01,6.339871405575152608e-01,6.907044903333261487e-01,7.774787525358650697e-01,8.188806017826895101e-01,8.435041314787068423e-01,8.663800464580013738e-01,8.673730262375851652e-01,7.994556464397657436e-01,7.891850885994138309e-01,7.499772622859683935e-01,7.472785842888880481e-01,7.661192985452851545e-01,6.953463731418132454e-01,5.808950316417469395e-01,3.869420499923705847e-01,1.964797916888301188e-01,3.434241760639853425e-01,4.535358049169841976e-01,5.242014450533405423e-01,4.880731659220547414e-01,5.191036174258929492e-01,5.474703843510457801e-01,5.640645999058460092e-01,5.397357136233420505e-01,5.144342249892135399e-01,5.783975102884184594e-01,5.894181788399981414e-01,5.830723132260908770e-01,4.541128616248055749e-01,3.001965685024554631e-01,3.214151904976780827e-01,4.174415752916740274e-01,4.871966874588880003e-01,4.980371797099172326e-01,4.758840787612399481e-01,5.184659118392502819e-01,4.942061001017510335e-01,4.370660485224426850e-01,3.060939115721064141e-01,2.315762369696869882e-01,2.460027565900109181e-01,2.641076790552396858e-01,3.643905464893606450e-01,5.378255378332639225e-01,6.314222476902084935e-01,7.573361756779934950e-01,8.280359530142709090e-01,8.277793607016894484e-01,8.320365270138765368e-01,8.020074313244491826e-01,8.232016044492067586e-01,8.614120596358167958e-01,9.215930235489886435e-01,9.221846171182921381e-01,7.153111160885181619e-01,6.001825364327597612e-01,5.108322500257012067e-01,4.580241835038751930e-01,2.782008267494369136e-01,1.546331796620270538e-01,1.559949373139435380e-01,3.144692381423750405e-01,3.289946992943590942e-01,3.279878288554760601e-01,2.991821597613339989e-01,3.374246651175560885e-01,3.500714107741922376e-01,6.206766789388513672e-01,8.590658255952785538e-01,9.539679385529371558e-01,8.382197742683841213e-01,7.481635785152400686e-01,7.179483301518834182e-01,7.234235498113248397e-01,6.517962018927914158e-01,6.244129788038392803e-01,5.840006811486677663e-01,4.458614017593625078e-01,2.826518890354057234e-01,2.535440625881069110e-01,2.191475306376942100e-01,1.902696592493233751e-01,1.779851888017907058e-01,2.197166206724947557e-01,2.592537985456013772e-01,4.604487579034532985e-01,5.739956879726495487e-01,6.290913001645401792e-01,6.756066241976244058e-01,7.074858361312483801e-01,7.037029547060367207e-01,7.109981774923701536e-01,7.166528491275849788e-01,7.524558697842493871e-01,7.984130097275849991e-01,7.598596483494270970e-01,7.162700149430381025e-01,6.908979369894363565e-01,6.662099530217275856e-01,6.468673565688876081e-01,6.299064176766866474e-01,6.320372260162132605e-01,6.613533748928754896e-01,6.801177054848617232e-01,7.405945219833132143e-01,7.802034418430512375e-01,8.059327602851582562e-01,8.205077480824085612e-01,7.513639620753416182e-01,6.427212069575873876e-01,5.989760684588012474e-01,5.645025032791584074e-01,5.469732595990426383e-01,5.290721415962749141e-01,5.233120542754696736e-01,4.915693939086356323e-01,4.492370081879610844e-01,4.326521071173576871e-01,4.483196933562161313e-01,4.664568379836109280e-01,4.402465880873491777e-01,3.702563144099917380e-01,3.313247787067630235e-01,3.443013562046881582e-01,3.441495176118243293e-01,3.374469267671700301e-01,3.353425650654986434e-01,3.307584149682902819e-01,3.660199106995398743e-01,4.162367497234615854e-01,4.206716715389924310e-01,4.270270207790956007e-01,4.390725693361989812e-01,4.335871645340061420e-01,4.449858579482226517e-01,4.299601495852722888e-01,4.370110462854064348e-01,4.452698480191286112e-01,4.765400758619469102e-01,5.105695797238043454e-01,5.332034520693795798e-01,5.468134581248382808e-01,5.604898908682869330e-01,5.674401253836931502e-01,5.874554109146898906e-01,6.370625661668840589e-01,6.782817240995981933e-01,6.986993783583332895e-01,6.904680134976370898e-01,6.819306384885888139e-01,6.710296221963623076e-01,6.559983021290500815e-01,6.460410685833262168e-01,5.868234554726499130e-01,5.412195274024178548e-01,4.701818864862139513e-01,4.833170075761983320e-01,4.823956559359623419e-01,4.817410448138239598e-01,4.782456844025466669e-01,4.862375969391360409e-01,4.958370614735323478e-01,4.915512074980115109e-01,4.857847326900822660e-01,4.797023685762432654e-01,5.055591960493441839e-01,5.592829324450714346e-01,5.646121594601101190e-01,5.327595492326568927e-01,5.120279353958101520e-01,5.052369784390884355e-01,5.108123619087678868e-01,5.137430123442701113e-01,5.152309649179338535e-01,5.034017660746317180e-01,4.745289719877856527e-01,4.250215391691845035e-01,3.869487714308803561e-01,4.118366440935699035e-01,4.461229680435963019e-01,4.670192834528592574e-01,4.828871406393167032e-01,4.619441070237140234e-01,4.427820550894341345e-01,4.317522162337181779e-01,4.099879338648297900e-01,3.884612957589428373e-01,3.981217209395951917e-01,4.109130393388045199e-01,4.308171460038850986e-01,4.474690643272012380e-01,4.575472256561605722e-01,4.784036966678699709e-01,5.101195712432521345e-01,4.974839963707609058e-01,4.836712629806432240e-01,4.729183339299838362e-01,4.777603164483325004e-01,4.990570372502216578e-01,5.360181761345355067e-01,6.005197072312484785e-01,6.186700327181618997e-01,5.911774061066331631e-01,5.569332232372097291e-01,5.147134535442441372e-01,4.949949588747307727e-01,4.676718345118838771e-01,4.407747944067761381e-01,4.444150699100881674e-01,4.446337621034561760e-01,4.425438741884537563e-01,4.490946348356873452e-01,4.833473228703015767e-01,4.923794397220789820e-01,4.888710535280925695e-01,4.881180060989235292e-01,4.881992073584622283e-01,4.905294871610775820e-01,4.981246881686409722e-01,4.971910412505634591e-01,4.781837214340042275e-01,4.362318364768877910e-01,4.230944975998590651e-01,7.854154213986888067e-01,7.024739583333357018e-01,7.034802784222762284e-01,7.028191072826928121e-01,7.089224768405699706e-01,6.676120249574566401e-01,5.691566265060217233e-01,4.096385542168619054e-01,5.478119935170155941e-01,5.621193666260708710e-01,4.968036529680261992e-01,4.910333048676349676e-01,5.707678075855682209e-01,5.549549549549510630e-01,5.123859191655810719e-01,3.398730525101001376e-01,4.420382165605118985e-01,5.265068990559171880e-01,5.422740524781275440e-01,8.150851581508504751e-01,8.241317898486197890e-01,8.515257325034149005e-01,6.514799767846781720e-01,5.720421710269398829e-01,5.620779220779255070e-01,5.058881256133460624e-01,5.606258148631013682e-01,8.028488852188253588e-01,8.896115009412977059e-01,8.994276369582987485e-01,7.667844522968145782e-01,5.588507877664454782e-01,1.765637371338115713e-01,2.951969778737222327e-01,2.472283813747253589e-01,4.100054377379009907e-01,6.757957068837896486e-01,6.573080099091725970e-01,7.004219409282725906e-01,6.903003446578068747e-01,7.988992379339521221e-01,7.968545216251641250e-01,2.571711177052407038e-01,2.330300909727114345e-01,5.545949407620831551e-01,6.487603305785150098e-01,6.527113237639561305e-01,6.655585106382986282e-01,7.552884615384556355e-01,7.940503432494274705e-01,8.600208405696410097e-01,9.143032347079564914e-01,9.185574755822685233e-01,7.105183388905764730e-01,6.165622825330530077e-01,6.697980272428338822e-01,5.647668393782367957e-01,5.632678132678172744e-01,5.508885298869152791e-01,5.344603381014287891e-01,5.937864077669878782e-01,6.619396157365073918e-01,3.262325015216092083e-01,2.842323651452218769e-01,6.486671223513340578e-01,6.526867627785009063e-01,6.720966894377298217e-01,7.796196977084406399e-01,7.889641819941957124e-01,7.453632148377096200e-01,6.689189189189193030e-01,6.146557169930524367e-01,5.695142378559445717e-01,5.918279569892455072e-01,4.247038917089653864e-01,5.954514128187433641e-01,6.179487179487175297e-01,7.661971830985940812e-01,8.619326500732071850e-01,8.985179957657027927e-01,8.543730540617051616e-01,8.116648325734932001e-01,8.520030620056111559e-01,6.763705103969748222e-01,4.996240601503743051e-01,4.109642301710714207e-01,5.195434105845713191e-01,6.003412969283274947e-01,6.818181818181834331e-01,4.131736526946099275e-01,1.942970822281182564e-01,0.000000000000000000e+00,1.094410521371571576e-01,2.652196929592420815e-01,7.483422797600276510e-01,6.935409986257461412e-01,7.386513882767751227e-01,7.523422860712081217e-01,7.173228346456710369e-01,7.999999999999971578e-01,7.236614853195177943e-01,7.379182156133836656e-01,7.625676720804328568e-01,4.929491109748624922e-01,3.055947343676592709e-01,3.009669621273154405e-01,3.700223713646515478e-01,5.798882681564236918e-01,7.167356593731497583e-01,7.682314732801884816e-01,8.049985469340334987e-01,7.402941176470640983e-01,6.597738287560588333e-01,5.948680881821459820e-01,3.226315789473659379e-01,3.683196918632631878e-01,5.058873002523114337e-01,7.707373271889395028e-01,8.028409090909036649e-01,8.453445554970997478e-01,7.574277574277594738e-01,7.647603611947229041e-01,9.318474067723947485e-01,9.274229237350635202e-01,9.545173267326720890e-01,9.142506519404811627e-01,8.905930470347662720e-01,8.961347441157432314e-01,6.446395563770721537e-01,5.396584440227663038e-01,6.692307692307686295e-01,6.328545780969481171e-01,3.178294573643434262e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.646616541352614149e-02,1.867298578198983705e-01,5.000000000000000000e-01,6.250933532486939725e-01,5.852564102564095094e-01,6.154945683247525778e-01,3.791326749677992325e-01,3.947248749431579995e-01,8.695943680858206903e-01,9.101698859669546948e-01,9.275972723626164651e-01,8.381240544629342537e-01,8.620239390642012722e-01,8.463065049614115765e-01,6.766898608349904976e-01,5.444165970481726902e-01,3.131269079808092215e-01,6.880264741275574636e-01,7.570237727693722718e-01,6.359338061465713565e-01,2.225063938618916382e-01,2.714221624046651016e-01,3.223140495867760080e-01,3.316469926925265099e-01,4.883603238866385254e-01,5.710172744721688787e-01,7.603773584905653138e-01,8.302928468554959807e-01,9.066200215285249442e-01,9.195373397032930995e-01,8.870789618995047476e-01,7.704710717673108888e-01,6.737566468564253341e-01,8.072003789673107832e-01,8.503367003366992805e-01,8.159023424612321662e-01,7.966533284830852324e-01,8.458355819391965014e-01,8.109976433621373104e-01,7.776635129576305872e-01,7.102976033710817205e-01,8.004760015866718703e-01,8.795710750618628282e-01,8.766122766122776966e-01,8.817829457364343426e-01,7.880658436213963114e-01,9.570945945945936728e-01,8.650912354172923813e-01,7.334096109839833844e-01,6.982429335370525791e-01,5.963488843813387064e-01,5.830733229329183587e-01,6.299212598425185661e-01,6.742586002372519260e-01,6.102173299463728995e-01,5.544426494345771061e-01,4.450090744101622420e-01,5.980800000000030536e-01,5.272610647851188048e-01,3.999999999999985789e-01,5.316993464052295337e-01,4.917030567685607423e-01,5.564350630313690260e-01,6.734783564051856075e-01,7.661023545436869142e-01,4.849744245524334474e-01,3.348264277715564674e-01,3.441998306519877815e-01,1.855796804588294435e-01,1.187658495350838450e-01,5.323628801663637944e-01,7.111710496740837328e-01,7.870909090909101735e-01,8.407908428720105576e-01,8.920267802799761725e-01,8.800000000000007816e-01,8.026011045786560771e-01,7.136363636363647345e-01,6.097615834457936757e-01,5.626688276607225703e-01,6.838458207016024915e-01,7.550841258229716857e-01,7.289852496889999145e-01,7.030999465526441838e-01,7.631721890277027853e-01,8.137418755803143000e-01,8.500936079165537507e-01,8.640028040658958020e-01,8.926396201094259908e-01,9.036108324974918560e-01,8.295596362988053585e-01,7.253267237494380737e-01,6.267163137072380152e-01,6.278645305211938421e-01,6.396079881656806521e-01,5.791307913079144498e-01,5.523577595749422642e-01,6.787009846260154688e-01,7.473795940029184237e-01,7.844538753629670680e-01,8.138841990267158266e-01,8.325210871602619633e-01,8.449928615133588394e-01,7.982431678750696591e-01,7.056318947164701427e-01,6.208045703403968218e-01,5.991941218298144634e-01,5.859412614347583315e-01,5.838741887169227596e-01,5.711376940697370230e-01,5.671600877192979340e-01,7.055449330783964967e-01,6.658682634730546113e-01,6.266742661726958374e-01,5.436790709949868017e-01,6.023839931885905941e-01,6.839646253962960998e-01,7.605156921474147680e-01,7.672948177535339198e-01,7.510594668489396497e-01,6.856474258970344238e-01,7.201440842338602266e-01,7.775611869179126501e-01,6.335059832112861500e-01,6.396098528682436779e-01,6.381083985874411724e-01,6.798478054083449962e-01,7.492778045257590946e-01,7.810192903072170623e-01,7.992823746873973789e-01,8.460475673541889563e-01,8.753100553329522526e-01,8.746625877271911875e-01,8.589710775531100850e-01,8.361475332515793113e-01,8.026421596783448464e-01,7.745766698024461050e-01,7.354054054054035561e-01,7.562976658192734902e-01,8.257746327865342906e-01,8.630427858583713530e-01,8.726820443238354486e-01,8.643539899044139219e-01,8.674097975946031269e-01,8.767160900604062945e-01,8.536541569402054108e-01,8.349575324094766771e-01,8.196637364513099655e-01,8.298532494758914524e-01,8.284491805925568997e-01,8.073895731086206951e-01,7.586002957121733559e-01,7.653005464480875375e-01,7.729650913457417616e-01,7.873854712041881143e-01,7.911673510433248069e-01,7.785693929894561549e-01,7.625821748033194680e-01,7.204121056020600378e-01,7.205188679245271288e-01,7.970757642888788297e-01,8.360321923785516418e-01,8.558974806032599858e-01,8.605781315458731484e-01,8.627245629581894448e-01,8.572656250000001421e-01,0.000000000000000000e+00,1.357224989721498576e-01
